timestamp,demand_MW,cf_onshore_wind,cf_offshore_wind,cf_solar
2019-01-09 02:00:00,3465.36,0.759673,0.606032,0.0
2019-01-09 03:00:00,3459.88,0.743371,0.603498,0.0
2019-01-09 04:00:00,3774.84,0.735663,0.604591,0.0
2019-01-09 05:00:00,4319.48,0.749217,0.605573,0.0
2019-01-09 06:00:00,4960.88,0.744143,0.604486,0.0
2019-01-09 07:00:00,5190.61,0.730371,0.606367,0.0
2019-01-09 08:00:00,5163.38,0.718386,0.607507,0.102
2019-01-09 09:00:00,5161.22,0.702584,0.611358,0.278
2019-01-09 10:00:00,5111.38,0.724637,0.612693,0.388
2019-01-09 11:00:00,5055.25,0.747279,0.607319,0.415
2019-01-09 12:00:00,5066.01,0.731476,0.596931,0.356
2019-01-09 13:00:00,4971.69,0.655832,0.597795,0.224
2019-01-09 14:00:00,4871.47,0.547883,0.596914,0.045
2019-01-09 15:00:00,5049.17,0.460291,0.593533,0.0
2019-01-09 16:00:00,5425.49,0.406784,0.595773,0.0
2019-01-09 17:00:00,5222.33,0.345569,0.572499,0.0
2019-01-09 18:00:00,4903.49,0.287931,0.508424,0.0
2019-01-09 19:00:00,4577.06,0.2258,0.41582,0.0
2019-01-09 20:00:00,4308.72,0.178908,0.327302,0.0
2019-01-09 21:00:00,3924.67,0.134965,0.258954,0.0
2019-01-09 22:00:00,3652.6,0.088883,0.175015,0.0
2019-01-09 23:00:00,3508.9,0.070911,0.102687,0.0
2019-01-10 00:00:00,3402.76,0.065484,0.06194,0.0
2019-01-10 01:00:00,3377.78,0.05136,0.0607,0.0
2019-01-10 02:00:00,3385.7,0.032687,0.040494,0.0
2019-01-10 03:00:00,3484.6,0.023394,0.036167,0.0
2019-01-10 04:00:00,3720.1,0.016844,0.037378,0.0
2019-01-10 05:00:00,4329.68,0.017018,0.030235,0.0
2019-01-10 06:00:00,4993.23,0.016011,0.021223,0.0
2019-01-10 07:00:00,5221.64,0.02648,0.0204,0.0
2019-01-10 08:00:00,5203.19,0.051337,0.026849,0.008
2019-01-10 09:00:00,5247.07,0.066715,0.020658,0.05
2019-01-10 10:00:00,5220.52,0.061888,0.01522,0.07
2019-01-10 11:00:00,5114.75,0.059,0.04087,0.061
2019-01-10 12:00:00,5137.76,0.07206,0.051476,0.026
2019-01-10 13:00:00,5070.86,0.086661,0.085585,0.003
2019-01-10 14:00:00,5005.5,0.114688,0.094045,0.0
2019-01-10 15:00:00,5216.49,0.148959,0.134427,0.0
2019-01-10 16:00:00,5527.94,0.181309,0.189459,0.0
2019-01-10 17:00:00,5293.68,0.202998,0.224392,0.0
2019-01-10 18:00:00,4932.36,0.221769,0.282022,0.0
2019-01-10 19:00:00,4585.81,0.25368,0.306602,0.0
2019-01-10 20:00:00,4289.42,0.320316,0.330805,0.0
2019-01-10 21:00:00,3920.84,0.410547,0.373398,0.0
2019-01-10 22:00:00,3591.54,0.440687,0.355738,0.0
2019-01-10 23:00:00,3428.73,0.44859,0.393169,0.0
2019-01-11 00:00:00,3350.44,0.479366,0.458554,0.0
2019-01-11 01:00:00,3300.91,0.52474,0.539189,0.0
2019-01-11 02:00:00,3302.98,0.55144,0.537501,0.0
2019-01-11 03:00:00,3376.46,0.577736,0.537084,0.0
2019-01-11 04:00:00,3556.81,0.619895,0.554832,0.0
2019-01-11 05:00:00,4206.64,0.664221,0.571176,0.0
2019-01-11 06:00:00,4832.6,0.671126,0.580529,0.0
2019-01-11 07:00:00,5084.68,0.673445,0.595156,0.0
