timestamp,demand_MW,cf_onshore_wind,cf_offshore_wind,cf_solar
2016-01-10 15:00:00,4524.83,0.241848,0.657983,0.0
2016-01-10 16:00:00,4944.69,0.214434,0.637017,0.0
2016-01-10 17:00:00,4836.7,0.185837,0.509691,0.0
2016-01-10 18:00:00,4527.16,0.171646,0.375411,0.0
2016-01-10 19:00:00,4190.06,0.17003,0.325878,0.0
2016-01-10 20:00:00,3914.71,0.166556,0.280348,0.0
2016-01-10 21:00:00,3608.7,0.159087,0.259573,0.0
2016-01-10 22:00:00,3358.34,0.156089,0.276788,0.0
2016-01-10 23:00:00,3140.18,0.153115,0.254842,0.0
2016-01-11 00:00:00,2970.03,0.137555,0.223758,0.0
2016-01-11 01:00:00,2942.54,0.128354,0.240206,0.0
2016-01-11 02:00:00,2969.97,0.11501,0.193101,0.0
2016-01-11 03:00:00,3070.91,0.100155,0.21231,0.0
2016-01-11 04:00:00,3302.84,0.088678,0.206954,0.0
2016-01-11 05:00:00,3973.69,0.089864,0.182318,0.0
2016-01-11 06:00:00,4662.22,0.089687,0.226851,0.0
2016-01-11 07:00:00,4904.89,0.081945,0.267603,0.0
2016-01-11 08:00:00,4865.88,0.076376,0.186994,0.0
2016-01-11 09:00:00,4919.34,0.075533,0.177611,0.017
2016-01-11 10:00:00,4906.51,0.067887,0.165736,0.028
2016-01-11 11:00:00,4810.99,0.051007,0.149343,0.024
2016-01-11 12:00:00,4846.37,0.040788,0.127832,0.014
2016-01-11 13:00:00,4841.12,0.040808,0.117801,0.004
2016-01-11 14:00:00,4724.47,0.041972,0.154256,0.0
2016-01-11 15:00:00,4888.8,0.058783,0.15413,0.0
2016-01-11 16:00:00,5262.65,0.082589,0.181108,0.0
2016-01-11 17:00:00,5033.63,0.101698,0.207824,0.0
2016-01-11 18:00:00,4795.26,0.109718,0.361551,0.0
2016-01-11 19:00:00,4433.14,0.116598,0.393267,0.0
2016-01-11 20:00:00,4150.98,0.131828,0.374146,0.0
2016-01-11 21:00:00,3786.65,0.137505,0.389802,0.0
2016-01-11 22:00:00,3445.25,0.141743,0.365483,0.0
2016-01-11 23:00:00,3215.73,0.14525,0.370688,0.0
2016-01-12 00:00:00,3094.03,0.149815,0.42803,0.0
2016-01-12 01:00:00,3036.43,0.159729,0.419699,0.0
2016-01-12 02:00:00,3065.7,0.16857,0.393252,0.0
2016-01-12 03:00:00,3162.75,0.166755,0.381733,0.0
2016-01-12 04:00:00,3424.97,0.155956,0.345696,0.0
2016-01-12 05:00:00,4057.62,0.150487,0.327413,0.0
2016-01-12 06:00:00,4716.23,0.145798,0.333766,0.0
2016-01-12 07:00:00,4972.39,0.142473,0.314248,0.0
2016-01-12 08:00:00,4935.52,0.148122,0.311076,0.0
2016-01-12 09:00:00,4992.47,0.151768,0.282888,0.014
2016-01-12 10:00:00,4980.77,0.148044,0.269201,0.028
2016-01-12 11:00:00,4891.85,0.146927,0.27004,0.03
2016-01-12 12:00:00,4906.83,0.142614,0.277745,0.021
2016-01-12 13:00:00,4835.84,0.146191,0.307041,0.007
2016-01-12 14:00:00,4753.06,0.140299,0.303157,0.0
2016-01-12 15:00:00,4949.18,0.148786,0.241203,0.0
2016-01-12 16:00:00,5308.59,0.15675,0.259328,0.0
2016-01-12 17:00:00,5079.97,0.161234,0.305847,0.0
2016-01-12 18:00:00,4748.95,0.171253,0.30231,0.0
2016-01-12 19:00:00,4432.51,0.174315,0.318979,0.0
2016-01-12 20:00:00,4159.06,0.177123,0.33875,0.0
2016-01-12 21:00:00,3795.3,0.177272,0.468006,0.0
2016-01-12 22:00:00,3430.04,0.171059,0.549035,0.0
2016-01-12 23:00:00,3168.14,0.176266,0.586875,0.0
2016-01-13 00:00:00,3079.68,0.177087,0.608821,0.0
2016-01-13 01:00:00,3057.72,0.18112,0.621337,0.0
2016-01-13 02:00:00,3069.09,0.181986,0.571456,0.0
2016-01-13 03:00:00,3133.74,0.186326,0.539945,0.0
2016-01-13 04:00:00,3372.81,0.188722,0.503908,0.0
2016-01-13 05:00:00,4067.92,0.194542,0.398378,0.0
2016-01-13 06:00:00,4803.22,0.187184,0.308956,0.0
2016-01-13 07:00:00,5102.09,0.142,0.390562,0.0
2016-01-13 08:00:00,5087.72,0.097123,0.3861,0.065
2016-01-13 09:00:00,5046.22,0.057209,0.317128,0.205
2016-01-13 10:00:00,4770.84,0.032841,0.205222,0.243
2016-01-13 11:00:00,4567.98,0.023087,0.114177,0.195
2016-01-13 12:00:00,4580.16,0.018988,0.082619,0.124
2016-01-13 13:00:00,4632.69,0.020017,0.052445,0.054
2016-01-13 14:00:00,4654.29,0.02283,0.058022,0.005
2016-01-13 15:00:00,4920.97,0.029217,0.041226,0.0
2016-01-13 16:00:00,5519.66,0.038882,0.062911,0.0
2016-01-13 17:00:00,5401.88,0.051812,0.035617,0.0
2016-01-13 18:00:00,5044.35,0.062775,0.077294,0.0
2016-01-13 19:00:00,4696.91,0.068285,0.02371,0.0
2016-01-13 20:00:00,4371.59,0.072379,0.032097,0.0
2016-01-13 21:00:00,4023.69,0.06844,0.033521,0.0
2016-01-13 22:00:00,3650.86,0.066982,0.029905,0.0
2016-01-13 23:00:00,3403.21,0.070564,0.139106,0.0
2016-01-14 00:00:00,3272.27,0.064981,0.265214,0.0
2016-01-14 01:00:00,3222.38,0.06644,0.201242,0.0
2016-01-14 02:00:00,3244.94,0.071708,0.244161,0.0
2016-01-14 03:00:00,3326.99,0.068007,0.281772,0.0
2016-01-14 04:00:00,3578.54,0.062684,0.295704,0.0
2016-01-14 05:00:00,4224.39,0.062786,0.302856,0.0
2016-01-14 06:00:00,4943.82,0.080539,0.285562,0.0
2016-01-14 07:00:00,5138.66,0.084044,0.31932,0.0
2016-01-14 08:00:00,5141.22,0.082803,0.265744,0.01
2016-01-14 09:00:00,5208.19,0.075912,0.277097,0.049
2016-01-14 10:00:00,5203.44,0.086459,0.257255,0.078
2016-01-14 11:00:00,5092.01,0.100047,0.218236,0.091
2016-01-14 12:00:00,5098.33,0.109561,0.211171,0.08
2016-01-14 13:00:00,5045.68,0.125431,0.308631,0.043
2016-01-14 14:00:00,4932.27,0.159859,0.374881,0.004
2016-01-14 15:00:00,5154.32,0.185404,0.407824,0.0
2016-01-14 16:00:00,5517.09,0.207952,0.452967,0.0
2016-01-14 17:00:00,5294.17,0.230989,0.482698,0.0
2016-01-14 18:00:00,4970.99,0.25783,0.516432,0.0
2016-01-14 19:00:00,4639.93,0.275627,0.512516,0.0
2016-01-14 20:00:00,4348.0,0.279486,0.506432,0.0
2016-01-14 21:00:00,3992.57,0.271222,0.481329,0.0
2016-01-14 22:00:00,3658.71,0.247844,0.468853,0.0
2016-01-14 23:00:00,3432.1,0.221114,0.447832,0.0
2016-01-15 00:00:00,3287.82,0.211327,0.432848,0.0
2016-01-15 01:00:00,3233.87,0.218223,0.418972,0.0
2016-01-15 02:00:00,3270.52,0.213579,0.417587,0.0
2016-01-15 03:00:00,3357.76,0.211465,0.424422,0.0
2016-01-15 04:00:00,3606.19,0.185796,0.384153,0.0
2016-01-15 05:00:00,4221.15,0.161669,0.361448,0.0
2016-01-15 06:00:00,4905.66,0.143806,0.304082,0.0
2016-01-15 07:00:00,5214.75,0.124646,0.255759,0.0
2016-01-15 08:00:00,5212.92,0.104057,0.187176,0.034
2016-01-15 09:00:00,5325.12,0.087651,0.121938,0.114
2016-01-15 10:00:00,5240.06,0.067963,0.087097,0.171
2016-01-15 11:00:00,5055.56,0.053408,0.065206,0.186
2016-01-15 12:00:00,4959.41,0.041921,0.078038,0.158
2016-01-15 13:00:00,4829.8,0.03165,0.07818,0.09
2016-01-15 14:00:00,4754.76,0.024804,0.086464,0.015
2016-01-15 15:00:00,5042.8,0.021587,0.101155,0.0
2016-01-15 16:00:00,5497.97,0.014378,0.064802,0.0
2016-01-15 17:00:00,5349.41,0.011437,0.076938,0.0
2016-01-15 18:00:00,4933.89,0.009674,0.057571,0.0
